93acaa66-3363-4327-aaf9-fc20579614f8,5 bananas,bananas
93acaa66-3363-4327-aaf9-fc20579614f8,350g frozen or fresh raspberries,raspberries
93acaa66-3363-4327-aaf9-fc20579614f8,250g gingernut biscuits,gingernut biscuits
93acaa66-3363-4327-aaf9-fc20579614f8,140g demerara sugar,demerara sugar
93acaa66-3363-4327-aaf9-fc20579614f8,"140g butter, melted",butter
2c8c57aa-b7a0-404b-a326-95b2d82c3ca6,900g King Edward or Maris Piper potatoes,King Edward potatoes
2c8c57aa-b7a0-404b-a326-95b2d82c3ca6,85g butter,butter
2c8c57aa-b7a0-404b-a326-95b2d82c3ca6,100ml whipping cream,whipping cream
2c8c57aa-b7a0-404b-a326-95b2d82c3ca6,3 tbsp milk,milk
2c8c57aa-b7a0-404b-a326-95b2d82c3ca6,2-3 tbsp grainy mustard,mustard
6880724e-aff2-4a85-9b15-02105e65fded,"250g pack shortcrust pastry, fresh or frozen",pack shortcrust pastry
6880724e-aff2-4a85-9b15-02105e65fded,25g butter,butter
6880724e-aff2-4a85-9b15-02105e65fded,1 tbsp olive oil,olive oil
6880724e-aff2-4a85-9b15-02105e65fded,"2 onion, sliced",onion
6880724e-aff2-4a85-9b15-02105e65fded,"1 medium potato, peeled and sliced",potato
6880724e-aff2-4a85-9b15-02105e65fded,"2 garlic clove, crushed",garlic
6880724e-aff2-4a85-9b15-02105e65fded,2 tbsp fresh thyme leaf,thyme leaf
6880724e-aff2-4a85-9b15-02105e65fded,"140g goat's cheese, broken into pieces",goat's cheese
6880724e-aff2-4a85-9b15-02105e65fded,3 egg,egg
6880724e-aff2-4a85-9b15-02105e65fded,"200g carton cr&#232;me fra&#238;che, half fat is fine",200g carton cr&#232;me fra&#238;che
6880724e-aff2-4a85-9b15-02105e65fded,"100g bag rocket to serve, optional",rocket
b3bdd275-eab3-48ab-88fd-a695843c1110,3 large parsnips,parsnips
b3bdd275-eab3-48ab-88fd-a695843c1110,4 large potatoes,potatoes
b3bdd275-eab3-48ab-88fd-a695843c1110,"4 onions, finely sliced",onions
b3bdd275-eab3-48ab-88fd-a695843c1110,"175g Irish St Gall cheese, mature cheddar or gruyere, grated","Gall cheese, mature cheddar"
b3bdd275-eab3-48ab-88fd-a695843c1110,600ml double cream,double cream
2b60d4e0-10a2-4650-8a08-4236510f6863,"1 red onion, cut into wedges",red onion
2b60d4e0-10a2-4650-8a08-4236510f6863,"2 courgette, thickly sliced",courgette
2b60d4e0-10a2-4650-8a08-4236510f6863,"1 red onion, seeded and cut into large chunks",red onion
2b60d4e0-10a2-4650-8a08-4236510f6863,"375g ripe tomato, halved",tomato
2b60d4e0-10a2-4650-8a08-4236510f6863,5 tbsp olive oil,olive oil
2b60d4e0-10a2-4650-8a08-4236510f6863,juice of half lemon,half lemon
2b60d4e0-10a2-4650-8a08-4236510f6863,"3 tbsp chopped fresh mixed herbs (such as chives, parsley and mint) or 3 tbsp parsley",herbs parsley
2b60d4e0-10a2-4650-8a08-4236510f6863,"2 x 400g cans chickpeas, drained",chickpeas
2b60d4e0-10a2-4650-8a08-4236510f6863,"100g feta cheese, cut into cubes",feta cheese
12d2f5a3-b663-42f2-92fc-185299d211b7,"large bunch basil, leaves and stalks torn",basil
12d2f5a3-b663-42f2-92fc-185299d211b7,"3 garlic cloves, roughly chopped",garlic
12d2f5a3-b663-42f2-92fc-185299d211b7,"3 tbsp pine nuts, toasted",pine nuts
12d2f5a3-b663-42f2-92fc-185299d211b7,olive oil,olive oil
12d2f5a3-b663-42f2-92fc-185299d211b7,"50g Parmesan, finely grated",Parmesan
12d2f5a3-b663-42f2-92fc-185299d211b7,"6 garlic cloves, peeled",garlic
12d2f5a3-b663-42f2-92fc-185299d211b7,1.4l hot chicken stock,chicken stock
12d2f5a3-b663-42f2-92fc-185299d211b7,85g unsalted butter,unsalted butter
12d2f5a3-b663-42f2-92fc-185299d211b7,"400g/14oz piece pumpkin (unpeeled weight), peeled, seeded and cut into 1cm cubes",pumpkin
12d2f5a3-b663-42f2-92fc-185299d211b7,2 tbsp olive oil,olive oil
12d2f5a3-b663-42f2-92fc-185299d211b7,"1 small onion, finely chopped",onion
12d2f5a3-b663-42f2-92fc-185299d211b7,400g arborio rice,arborio rice
12d2f5a3-b663-42f2-92fc-185299d211b7,"100g pecorino, finely grated",pecorino
12d2f5a3-b663-42f2-92fc-185299d211b7,"50g Parmesan, finely grated",Parmesan
12d2f5a3-b663-42f2-92fc-185299d211b7,"50g shallots, finely chopped",shallots
12d2f5a3-b663-42f2-92fc-185299d211b7,"100g plain flour, seasoned with salt and pepper",plain flour
12d2f5a3-b663-42f2-92fc-185299d211b7,"vegetable oil, for shallow frying",vegetable oil
b8ccf66f-d839-4187-9c12-750a40119ed6,85g unsalted butter,unsalted butter
b8ccf66f-d839-4187-9c12-750a40119ed6,"1&#189; tbsp each chopped parsley, mint and chives",parsley
b8ccf66f-d839-4187-9c12-750a40119ed6,"400g shelled garden peas, about 1&#188;kg/2lbs 12oz in their pods",garden peas
b8ccf66f-d839-4187-9c12-750a40119ed6,"200g baby carrot, ideally with leaves","baby carrot, ideally with leaves"
b8ccf66f-d839-4187-9c12-750a40119ed6,200g baby or regular sized courgettes,baby
b8ccf66f-d839-4187-9c12-750a40119ed6,200g slim green beans,green beans
b8ccf66f-d839-4187-9c12-750a40119ed6,400g tagliatelle,tagliatelle
b8ccf66f-d839-4187-9c12-750a40119ed6,splash of olive oil,olive oil
b8ccf66f-d839-4187-9c12-750a40119ed6,finely grated zest and juice of 1 lemon,lemon
b8ccf66f-d839-4187-9c12-750a40119ed6,as much fresh basil as you like,basil
4ec6ca21-1734-4105-9edc-f4a578f14998,2 medium courgette,courgette
4ec6ca21-1734-4105-9edc-f4a578f14998,1 large red onion,red onion
4ec6ca21-1734-4105-9edc-f4a578f14998,"250g low fat halloumi cheese, cut into 16 chunks (we used Cypressa Halloumi Lite)",cheese
4ec6ca21-1734-4105-9edc-f4a578f14998,16 cherry tomato,cherry tomato
4ec6ca21-1734-4105-9edc-f4a578f14998,1 tbsp olive oil,olive oil
4ec6ca21-1734-4105-9edc-f4a578f14998,2 tbsp lemon juice,lemon juice
4ec6ca21-1734-4105-9edc-f4a578f14998,2 tsp fresh thyme leaves (preferably lemon thyme),thyme leaves (preferably lemon thyme
4ec6ca21-1734-4105-9edc-f4a578f14998,1 tsp Dijon mustard,Dijon mustard
4ec6ca21-1734-4105-9edc-f4a578f14998,"pitta bread, to serve",bread
3a39d5dd-1f54-4248-9cf3-98b81560724e,100g Thai fragrant rice,Thai fragrant rice
3a39d5dd-1f54-4248-9cf3-98b81560724e,1.2l chicken stock or vegetable stock,chicken stock stock
3a39d5dd-1f54-4248-9cf3-98b81560724e,"1 stalk of lemongrass, thinly sliced",lemongrass
3a39d5dd-1f54-4248-9cf3-98b81560724e,1 tbsp finely chopped galangal or root ginger,galangal ginger
3a39d5dd-1f54-4248-9cf3-98b81560724e,"4 fresh or freeze-dried kaffir lime leaf, chopped or crumbled",lime leaf
3a39d5dd-1f54-4248-9cf3-98b81560724e,"2 red chilli, deseeded and finely chopped",red chilli
3a39d5dd-1f54-4248-9cf3-98b81560724e,"250g skinless boneless chicken breast, thinly sliced",chicken breast
3a39d5dd-1f54-4248-9cf3-98b81560724e,"175g chestnut mushroom, sliced",chestnut mushroom
3a39d5dd-1f54-4248-9cf3-98b81560724e,"200g cherry tomato, halved",cherry tomato
3a39d5dd-1f54-4248-9cf3-98b81560724e,1 tbsp lime juice,lime juice
3a39d5dd-1f54-4248-9cf3-98b81560724e,2 tbsp fish sauce (nam pla),fish sauce
3a39d5dd-1f54-4248-9cf3-98b81560724e,200ml carton coconut cream,coconut cream
3a39d5dd-1f54-4248-9cf3-98b81560724e,"a handful of fresh coriander, chopped",coriander
6b7b8458-2655-47a2-a2d5-a35ca2247fea,2 tbsp vegetable oil,vegetable oil
6b7b8458-2655-47a2-a2d5-a35ca2247fea,"1 egg, beaten with about 2 tbsp water",egg
6b7b8458-2655-47a2-a2d5-a35ca2247fea,"1 onion, chopped",onion
6b7b8458-2655-47a2-a2d5-a35ca2247fea,"2 garlic clove, crushed",garlic
6b7b8458-2655-47a2-a2d5-a35ca2247fea,1 heaped tbsp curry powder,curry powder
6b7b8458-2655-47a2-a2d5-a35ca2247fea,2 tbsp tomato ketchup,tomato ketchup
6b7b8458-2655-47a2-a2d5-a35ca2247fea,a large handful of frozen peas (about 85g/3oz),peas
6b7b8458-2655-47a2-a2d5-a35ca2247fea,250g leftover cold cooked rice (any type) or a 250g pouch of ready cooked rice,rice rice
6b7b8458-2655-47a2-a2d5-a35ca2247fea,"175g cooked chicken or pork, shredded into strips",chicken
6b7b8458-2655-47a2-a2d5-a35ca2247fea,a good splash of soy sauce,soy sauce
d82fa929-fc03-437c-b79e-3ac7162c42ec,"1&#189; kg new potato, halved if large",potato
d82fa929-fc03-437c-b79e-3ac7162c42ec,3 tbsp olive oil,olive oil
d82fa929-fc03-437c-b79e-3ac7162c42ec,1 tsp paprika,tsp paprika
d82fa929-fc03-437c-b79e-3ac7162c42ec,"200ml tub cr&#232;me fra&#238;che, full or half fat",200ml tub cr&#232;me fra&#238;che
d82fa929-fc03-437c-b79e-3ac7162c42ec,1 tbsp sweet chilli sauce,sweet chilli sauce
689d6727-4723-46f8-ac45-875114259121,"100g skinned hazelnuts, ground",hazelnuts
689d6727-4723-46f8-ac45-875114259121,50g semolina or polenta,semolina
689d6727-4723-46f8-ac45-875114259121,175g golden caster sugar,golden caster sugar
689d6727-4723-46f8-ac45-875114259121,1&#189; tsp baking powder,baking powder
689d6727-4723-46f8-ac45-875114259121,2 large oranges,oranges
689d6727-4723-46f8-ac45-875114259121,4 medium eggs,eggs
689d6727-4723-46f8-ac45-875114259121,200ml light olive oil,olive oil
689d6727-4723-46f8-ac45-875114259121,generous pinch saffron threads,saffron
689d6727-4723-46f8-ac45-875114259121,85g icing sugar,icing sugar
689d6727-4723-46f8-ac45-875114259121,"Greek yogurt or cr&#232;me fra&#238;che and orange segments to serve, optional",yogurt
83eae4ee-80eb-4642-acfc-c63609dd282b,200g strong white bread flour,white bread flour
83eae4ee-80eb-4642-acfc-c63609dd282b,1 tsp salt,salt
83eae4ee-80eb-4642-acfc-c63609dd282b,2 tsp easy blend dried yeast,tsp easy blend dried yeast
83eae4ee-80eb-4642-acfc-c63609dd282b,150ml warm water,150ml water
83eae4ee-80eb-4642-acfc-c63609dd282b,1 tbsp olive oil,olive oil
83eae4ee-80eb-4642-acfc-c63609dd282b,"4 tbsp olive oil, plus extra for drizzling",olive oil
83eae4ee-80eb-4642-acfc-c63609dd282b,"1kg onion, thinly sliced",onion
83eae4ee-80eb-4642-acfc-c63609dd282b,a few sprigs of thyme,thyme
83eae4ee-80eb-4642-acfc-c63609dd282b,"2 tomato, skinned and chopped",tomato
83eae4ee-80eb-4642-acfc-c63609dd282b,"2 x 80g cans anchovy fillets, drained, fat ones halved lengthways",anchovy
83eae4ee-80eb-4642-acfc-c63609dd282b,a handful of black olives,black olives
470e7b27-a355-40e5-adfb-0865ceb86f64,200g caster sugar,caster sugar
470e7b27-a355-40e5-adfb-0865ceb86f64,200g softened butter,butter
470e7b27-a355-40e5-adfb-0865ceb86f64,"4 egg, beaten",egg
470e7b27-a355-40e5-adfb-0865ceb86f64,200g self-raising flour,self-raising flour
470e7b27-a355-40e5-adfb-0865ceb86f64,1 tsp baking powder,baking powder
470e7b27-a355-40e5-adfb-0865ceb86f64,2 tbsp milk,milk
470e7b27-a355-40e5-adfb-0865ceb86f64,150g blueberries,blueberries
470e7b27-a355-40e5-adfb-0865ceb86f64,50g caster sugar,caster sugar
470e7b27-a355-40e5-adfb-0865ceb86f64,227g pot clotted cream,pot clotted cream
470e7b27-a355-40e5-adfb-0865ceb86f64,4 tbsp blueberry conserve,blueberry conserve
470e7b27-a355-40e5-adfb-0865ceb86f64,"a handful of blueberries, to decorate",blueberries
47ae551b-1f91-4892-beec-2a8c4ec1326c,"100g butter, cut into cubes",100g butter
47ae551b-1f91-4892-beec-2a8c4ec1326c,100g ground almond,almond
47ae551b-1f91-4892-beec-2a8c4ec1326c,100g self-raising flour,self-raising flour
47ae551b-1f91-4892-beec-2a8c4ec1326c,100g golden caster sugar,golden caster sugar
47ae551b-1f91-4892-beec-2a8c4ec1326c,1 large egg,egg
47ae551b-1f91-4892-beec-2a8c4ec1326c,250g tub ricotta cheese,ricotta cheese
47ae551b-1f91-4892-beec-2a8c4ec1326c,2 large egg,egg
47ae551b-1f91-4892-beec-2a8c4ec1326c,6 tbsp soured cream,soured cream
47ae551b-1f91-4892-beec-2a8c4ec1326c,50g golden caster sugar,golden caster sugar
47ae551b-1f91-4892-beec-2a8c4ec1326c,1 tsp vanilla extract,vanilla extract
47ae551b-1f91-4892-beec-2a8c4ec1326c,"8 small apricot, halved and stoned (or use canned)",apricot
47ae551b-1f91-4892-beec-2a8c4ec1326c,icing sugar for dusting,icing sugar
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,"1 seasonal green lettuce, such as Batavia, Webb's or Cos",green lettuce
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,"400g small cooked beetroot, fresh or vacuum-packed, cut into wedges",blank
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,"bunch radishes, halved if large",radishes
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,2 x 300g/10oz thick sirloin steak,x 300g/10oz thick sirloin steak
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,"5 tbsp good olive oil, plus a lilttle extra",olive oil
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,"1 red onion, cut into wedges",red onion
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,1 tbsp capers,capers
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,2 tbsp balsamic vinegar,balsamic vinegar
f9e6bb78-a0df-40ff-a7ed-f55366d9f282,2-3 tbsp soured cream,soured cream
8acbdb59-f71c-4ef2-bcce-003cd86e29b7,"400g can chickpea, washed and drained",chickpea
8acbdb59-f71c-4ef2-bcce-003cd86e29b7,juice &#189; lemon,juice lemon
8acbdb59-f71c-4ef2-bcce-003cd86e29b7,1 garlic clove,garlic
8acbdb59-f71c-4ef2-bcce-003cd86e29b7,2 tbsp olive oil,olive oil
8acbdb59-f71c-4ef2-bcce-003cd86e29b7,2 tbsp tahini paste,tahini paste
f790fa0a-38c4-41cd-8479-0fcad27ceb41,1 ripe avocado,avocado
f790fa0a-38c4-41cd-8479-0fcad27ceb41,"2 ripe plum tomato, each chopped into 6",tomato
f790fa0a-38c4-41cd-8479-0fcad27ceb41,"1 small red onion, finely sliced",red onion
f790fa0a-38c4-41cd-8479-0fcad27ceb41,"3 tbsp olive oil, plus some for drizzling",olive oil
f790fa0a-38c4-41cd-8479-0fcad27ceb41,juice half a lemon or 1 lime,juice half a lemon lime
f790fa0a-38c4-41cd-8479-0fcad27ceb41,"small bunch coriander, leaves only",coriander
f790fa0a-38c4-41cd-8479-0fcad27ceb41,"2 x 140g/6oz fish fillets, such as Pacific cod or halibut, skin on",fish fillets
991b37b9-8b88-4634-bb52-f16aeef5d227,6 large just ripe but firm peach,peach
991b37b9-8b88-4634-bb52-f16aeef5d227,15 loose (or 9 paper-wrapped) amaretti biscuit,loose amaretti biscuit
991b37b9-8b88-4634-bb52-f16aeef5d227,scant 50g blanched almond,50g almond
991b37b9-8b88-4634-bb52-f16aeef5d227,"85g dark chocolate (minimum 60% cocoa solids), roughly broken",chocolate
991b37b9-8b88-4634-bb52-f16aeef5d227,"1 large egg, beaten",egg
991b37b9-8b88-4634-bb52-f16aeef5d227,2 tbsp honey &#8211; clear or set,honey &#8211; clear
991b37b9-8b88-4634-bb52-f16aeef5d227,500g tub cr&#232;me fra&#238;che or mascarpone,tub cr&#232;me fra&#238;che
991b37b9-8b88-4634-bb52-f16aeef5d227,a little cocoa powder,cocoa powder
5fa6c677-4232-4984-8350-c8778cef5ae5,"8 small plaice fillets (about 100g/4oz each), skin on",plaice
5fa6c677-4232-4984-8350-c8778cef5ae5,"2 lemon, peel and white pith removed, very thinly sliced",lemon
5fa6c677-4232-4984-8350-c8778cef5ae5,"2 handful mixed herb (tarragon, dill and curly parsley), finely chopped",mixed herb
5fa6c677-4232-4984-8350-c8778cef5ae5,50g roasted flaked almond,almond
5fa6c677-4232-4984-8350-c8778cef5ae5,4 tbsp olive oil,olive oil
c1d44da5-8f74-4cca-abca-6c653dddaa02,1 tbsp olive oil,olive oil
c1d44da5-8f74-4cca-abca-6c653dddaa02,"1 butternut squash, peeled, deseeded and diced",butternut squash
c1d44da5-8f74-4cca-abca-6c653dddaa02,"200g carrot, diced",carrot
c1d44da5-8f74-4cca-abca-6c653dddaa02,1 tbsp curry powder containing turmeric,curry powder containing turmeric
c1d44da5-8f74-4cca-abca-6c653dddaa02,100g red lentil,red lentil
c1d44da5-8f74-4cca-abca-6c653dddaa02,700ml vegetable stock,vegetable stock
c1d44da5-8f74-4cca-abca-6c653dddaa02,1 can reduced-fat coconut milk,coconut milk
c1d44da5-8f74-4cca-abca-6c653dddaa02,"coriander and naan bread, to serve",coriander and naan bread
d466c5d0-cba7-4829-8703-23cc4869c354,"oil, for brushing",oil
d466c5d0-cba7-4829-8703-23cc4869c354,6 fig,fig
d466c5d0-cba7-4829-8703-23cc4869c354,200g soft goat's cheese,goat's cheese
d466c5d0-cba7-4829-8703-23cc4869c354,1 head radicchio,radicchio
d466c5d0-cba7-4829-8703-23cc4869c354,85g walnut pieces,walnut pieces
d466c5d0-cba7-4829-8703-23cc4869c354,6 tbsp olive oil,olive oil
d466c5d0-cba7-4829-8703-23cc4869c354,3 tbsp balsamic vinegar,balsamic vinegar
baf93082-c8ed-4b62-aed4-8142fac304a3,"4&#189; kg oven-ready goose, neck, giblets and wishbone removed and saved for the stock",4&#189; kg oven-ready goose
baf93082-c8ed-4b62-aed4-8142fac304a3,"1 onion, sliced",onion
baf93082-c8ed-4b62-aed4-8142fac304a3,"1 carrot, sliced",carrot
baf93082-c8ed-4b62-aed4-8142fac304a3,"1 bouquet garni (a sprig of thyme ; 3-4 parsley stalks; 1 celery stick, sliced; and 6-7 peppercorns - all in a muslin bag)",bouquet garni
baf93082-c8ed-4b62-aed4-8142fac304a3,25g butter,butter
baf93082-c8ed-4b62-aed4-8142fac304a3,"450g onions, chopped",onions
baf93082-c8ed-4b62-aed4-8142fac304a3,"450g cooking apples, peeled and chopped",apples
baf93082-c8ed-4b62-aed4-8142fac304a3,2 tsp thyme or lemon thyme leaves,tsp thyme thyme leaves
baf93082-c8ed-4b62-aed4-8142fac304a3,2-3 tbsp fresh orange juice,orange juice
baf93082-c8ed-4b62-aed4-8142fac304a3,"900g floury potatoes, halved if large",potatoes
baf93082-c8ed-4b62-aed4-8142fac304a3,3 tsp finely grated orange zest,tsp orange
baf93082-c8ed-4b62-aed4-8142fac304a3,bay leaves,bay leaves
baf93082-c8ed-4b62-aed4-8142fac304a3,Bramley apple sauce,apple sauce
aaf91cd5-6f7c-45bb-a082-96f771ea0e51,"1kg mixed berries, such as raspberries, blueberries, redcurrants, blackberries and strawberries, plus a few extra to serve",1kg mixed berries
aaf91cd5-6f7c-45bb-a082-96f771ea0e51,50g caster sugar,caster sugar
aaf91cd5-6f7c-45bb-a082-96f771ea0e51,4 tbsp Cr&#232;me de Cassis (or water),Cr&#232;me de Cassis
aaf91cd5-6f7c-45bb-a082-96f771ea0e51,"large (approx 800g) loaf white bread, sliced",white bread
7410d6ff-020b-43d1-b78c-6101b8aee256,"1&#189; kg potato, such as Desir&#233;e or Maris Piper",potato
7410d6ff-020b-43d1-b78c-6101b8aee256,"100-140g/4-5oz butter, cut into cubes",100-140g/4-5oz butter
7410d6ff-020b-43d1-b78c-6101b8aee256,300ml hot full-fat milk,full-fat milk
7410d6ff-020b-43d1-b78c-6101b8aee256,6 tbsp double cream,double cream
7410d6ff-020b-43d1-b78c-6101b8aee256,"&#189; tsp truffle oil, or to taste",&#189; tsp truffle oil
6de1a784-c555-4ffe-8c75-b2196aed781d,400g carrot,carrot
6de1a784-c555-4ffe-8c75-b2196aed781d,"250g pack beetroot, peeled, cooked or raw",pack beetroot
6de1a784-c555-4ffe-8c75-b2196aed781d,juice 1 lemon,lemon
6de1a784-c555-4ffe-8c75-b2196aed781d,3 tbsp olive oil,olive oil
6de1a784-c555-4ffe-8c75-b2196aed781d,"1 garlic clove, crushed",garlic
6de1a784-c555-4ffe-8c75-b2196aed781d,2 heads chicory (or crunchy lettuce),chicory lettuce
6de1a784-c555-4ffe-8c75-b2196aed781d,200g pack feta cheese,feta cheese
6de1a784-c555-4ffe-8c75-b2196aed781d,bunch mint,mint
6de1a784-c555-4ffe-8c75-b2196aed781d,handful toasted almonds or walnuts (optional),almonds
eaf71824-8fa3-478b-b17d-3c766a7a348f,85g butter,butter
eaf71824-8fa3-478b-b17d-3c766a7a348f,"100g plain flour, sifted",plain flour
eaf71824-8fa3-478b-b17d-3c766a7a348f,pinch salt,salt
eaf71824-8fa3-478b-b17d-3c766a7a348f,"3 eggs, beaten",eggs
eaf71824-8fa3-478b-b17d-3c766a7a348f,50g butter,butter
eaf71824-8fa3-478b-b17d-3c766a7a348f,5 tbsp soft brown sugar,brown sugar
eaf71824-8fa3-478b-b17d-3c766a7a348f,142ml carton double cream,carton double cream
eaf71824-8fa3-478b-b17d-3c766a7a348f,"142 or 284 ml carton double cream, depending on how creamy you like them",blank
eaf71824-8fa3-478b-b17d-3c766a7a348f,"1 tbsp icing sugar, sifted",icing sugar
eaf71824-8fa3-478b-b17d-3c766a7a348f,3 tbsp dessert wine (sweet Muscat works well),dessert wine
eaf71824-8fa3-478b-b17d-3c766a7a348f,"2 peaches, stoned and sliced",peaches
eaf71824-8fa3-478b-b17d-3c766a7a348f,150g pack blueberries,pack blueberries
55e3479e-cdb4-44a3-8d38-5aa444a7672d,400g pasta shells,pasta shells
55e3479e-cdb4-44a3-8d38-5aa444a7672d,"250g pack cherry tomato, quartered",pack cherry tomato
55e3479e-cdb4-44a3-8d38-5aa444a7672d,2 tbsp olive oil,olive oil
55e3479e-cdb4-44a3-8d38-5aa444a7672d,2 tsp balsamic vinegar,tsp balsamic vinegar
55e3479e-cdb4-44a3-8d38-5aa444a7672d,"2 x 125g balls of mozzarella, cubed",mozzarella
55e3479e-cdb4-44a3-8d38-5aa444a7672d,"bunch of basil, leaves roughly torn","basil, leaves roughly torn"
55e3479e-cdb4-44a3-8d38-5aa444a7672d,"grated Parmesan, to serve",Parmesan
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,3 handfuls of fresh coriander leaves,coriander leaves
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,1 handful of fresh mint leaves,mint leaves
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,1 green chilli,green chilli
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,"1 small ripe mango, peeled and diced",mango
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,&#189; tsp cumin seeds,tsp cumin seeds
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,&#189; tsp golden caster sugar,tsp golden caster sugar
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,juice of half a lemon,lemon
fe22529b-cb62-4cf1-8980-3d98a6c3b4fa,1 tbsp natural yogurt,yogurt
adde312e-deeb-4568-a05f-dcd0a0d42111,"4 thick slices of baguette or 2 country loaf slices, halved",blank
adde312e-deeb-4568-a05f-dcd0a0d42111,"1 large tomato, thickly sliced",tomato
adde312e-deeb-4568-a05f-dcd0a0d42111,"100g firm goat's cheese, thickly sliced",goat's cheese
adde312e-deeb-4568-a05f-dcd0a0d42111,4 large basil leaves,basil leaves
adde312e-deeb-4568-a05f-dcd0a0d42111,"olive oil, for drizzling",olive oil
67cfc290-9ca7-4764-842e-f6c36493d49b,1 tbsp wholegrain mustard,wholegrain mustard
67cfc290-9ca7-4764-842e-f6c36493d49b,"1 tbsp cider or white wine vinegar, plus a splash",cider vinegar
67cfc290-9ca7-4764-842e-f6c36493d49b,5 tbsp olive oil,olive oil
67cfc290-9ca7-4764-842e-f6c36493d49b,"half a small loaf of French stick, torn into bite-sized pieces",French stick
67cfc290-9ca7-4764-842e-f6c36493d49b,180g pack trimmed French beans,pack French beans
67cfc290-9ca7-4764-842e-f6c36493d49b,300g smoked haddock,smoked haddock
67cfc290-9ca7-4764-842e-f6c36493d49b,2 eggs,eggs
67cfc290-9ca7-4764-842e-f6c36493d49b,"half a head of fris&#233;e, split into leaves",fris&#233;e
6121f645-aa6a-48a9-8539-9873f5149b79,140g softened butter,butter
6121f645-aa6a-48a9-8539-9873f5149b79,200g caster sugar,caster sugar
6121f645-aa6a-48a9-8539-9873f5149b79,4 large egg,egg
6121f645-aa6a-48a9-8539-9873f5149b79,finely grated zest of 2 oranges,oranges
6121f645-aa6a-48a9-8539-9873f5149b79,142ml carton soured cream,carton soured cream
6121f645-aa6a-48a9-8539-9873f5149b79,175g self-raising flour,self-raising flour
6121f645-aa6a-48a9-8539-9873f5149b79,icing sugar for dusting,icing sugar
6121f645-aa6a-48a9-8539-9873f5149b79,250ml orange juice (including juice of above oranges),orange juice oranges)
6121f645-aa6a-48a9-8539-9873f5149b79,175g caster sugar,caster sugar
6121f645-aa6a-48a9-8539-9873f5149b79,"1 vanilla pod, split lengthways",vanilla pod
6121f645-aa6a-48a9-8539-9873f5149b79,"2 papaya, halved, seeded and peeled, then cut into 1cm pieces",papaya
5f5ddd43-dd8c-48a5-9383-1c03036f402f,375ml pack ready-rolled puff pastry,pack ready-rolled puff pastry
5f5ddd43-dd8c-48a5-9383-1c03036f402f,"85g Wensleydale cheese (or other crumbly, sharp cheese)",Wensleydale cheese
5f5ddd43-dd8c-48a5-9383-1c03036f402f,handful pitted olives,olives
5f5ddd43-dd8c-48a5-9383-1c03036f402f,"250g punnet cherry tomatoes, halved",punnet cherry tomatoes
5f5ddd43-dd8c-48a5-9383-1c03036f402f,"2 tbsp pesto, try using fresh from the chiller cabinet",pesto
a42bef69-6425-4979-8e9d-4d7f4db72cb2,2 lemon,lemon
a42bef69-6425-4979-8e9d-4d7f4db72cb2,3 tbsp light muscovado sugar,muscovado sugar
a42bef69-6425-4979-8e9d-4d7f4db72cb2,"thumb-sized piece ginger, shredded (no need to peel)",ginger
a42bef69-6425-4979-8e9d-4d7f4db72cb2,"2 garlic clove, crushed",garlic
a42bef69-6425-4979-8e9d-4d7f4db72cb2,5 tbsp soy sauce,soy sauce
a42bef69-6425-4979-8e9d-4d7f4db72cb2,&#189; tsp Chinese five spice powder,tsp spice powder
a42bef69-6425-4979-8e9d-4d7f4db72cb2,splash dry sherry or dry white wine,dry
a42bef69-6425-4979-8e9d-4d7f4db72cb2,8 chicken thigh,chicken thigh
b21f3a1e-fdf6-4259-a0bc-016956ffc512,"450g Christmas pudding, roughly chopped into small pieces",Christmas pudding
b21f3a1e-fdf6-4259-a0bc-016956ffc512,500g carton ready-made custard,carton ready-made custard
b21f3a1e-fdf6-4259-a0bc-016956ffc512,142ml carton double cream,carton double cream
b21f3a1e-fdf6-4259-a0bc-016956ffc512,25g caster or icing sugar,caster sugar
b21f3a1e-fdf6-4259-a0bc-016956ffc512,"4-6 tangerines or satsumas, peeled",tangerines
b21f3a1e-fdf6-4259-a0bc-016956ffc512,300ml orange juice,orange juice
b21f3a1e-fdf6-4259-a0bc-016956ffc512,a splash or two of Grand Marnier or Cointreau (optional),Grand Marnier
b21f3a1e-fdf6-4259-a0bc-016956ffc512,100g caster sugar,caster sugar
b21f3a1e-fdf6-4259-a0bc-016956ffc512,"holly sprigs, and icing sugar for dusting",sugar
47fedeb2-9fa3-4574-a6bb-2e464abf4436,"250g frozen broad beans or peas, defrosted",broad beans
